Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
89.2261209487915	0	-171.16988602340552	-9.250419894012907	65.74797718455326	-40.08216902386867	-370.1251067238885	20.0	0.0	1020	10020	-155.71024388106295	-8.284289735284545
166.94815015792847	1	-169.24898713366167	-9.0890536080733	68.93813150769934	-28.901065522770956	-347.86594406713135	20.0	0.0	1020	20040	-169.79475910374398	-8.839109162252846
239.60155057907104	2	-162.7874965170443	-8.774209006683604	64.20388932912543	-35.62552042007418	-336.18727478927195	20.0	0.0	1020	30060	-169.3474158460255	-8.65911238162596
313.17278599739075	3	-168.4550521098468	-8.934786461732232	67.04608739238685	-38.56752027886093	-343.65177922138054	20.0	0.0	1020	40080	-176.64968190783526	-9.161123289536986
385.9786651134491	4	-156.76470133055554	-8.087665141056629	60.1887741768837	-37.43898807488098	-312.49545691893843	20.0	0.0	1020	50100	-175.48695047007695	-9.112494228089316
457.15410590171814	5	-156.75321354451833	-8.005783032267654	64.50915398835713	-28.709137345641935	-374.8138460263038	20.0	0.0	1020	60120	-160.27827506989573	-8.154518096196647
529.5034847259521	6	-150.99352873967374	-7.478233312462734	62.653531161294765	-39.29870408169454	-351.50058520308426	20.0	0.0	1020	70140	-150.19901566737389	-6.994264642490451
602.8894364833832	7	-147.17424860408684	-7.221060357313591	64.8162585113476	-37.08120341068131	-358.95847629248203	20.0	0.0	1020	80160	-165.73414270717234	-8.167188861911526
673.8834116458893	8	-154.1313498125646	-7.388155692044615	66.72824397797935	-28.423495771045324	-328.90004261334803	20.0	0.0	1020	90180	-152.0666644918408	-6.687486663083655
745.1723067760468	9	-145.28236737119045	-6.832544019315024	66.80695215104521	-23.152805257106294	-399.9127063550577	20.0	0.0	1020	100200	-127.53979490926977	-6.236517680255512
819.4844582080841	10	-143.1835749789113	-6.659243744856902	59.877198477050456	-26.099235925390918	-372.47418976454765	20.0	0.0	1020	110220	-144.97993634378312	-6.959334117920816
892.2341525554657	11	-144.7272022658792	-6.6464549688942	64.25528411679436	-25.891246904356606	-317.84083251078965	20.0	0.0	1020	120240	-180.48236345745164	-8.072972760634869
962.8952815532684	12	-147.9933866689088	-6.717627392313749	66.96540116833687	-25.42583318666168	-384.7713854007944	20.0	0.0	1020	130260	-141.00231542107247	-7.014738239963705
1034.7805812358856	13	-135.14122841728837	-6.151171885676926	64.23884796375995	-20.54947892913288	-334.1656648168957	20.0	0.0	1020	140280	-125.68616982962885	-5.319358778628202
1107.8225445747375	14	-132.0771519771828	-6.1090314439662805	67.71509763872734	-28.42116475346788	-414.0190663390779	20.0	0.0	1020	150300	-115.48658810725968	-5.242858571894752
1178.454039812088	15	-131.21037783033142	-5.975186233266103	66.76787224573873	-17.75135743363594	-369.29435390467484	20.0	0.0	1020	160320	-121.60575722694772	-5.025178364135193
