Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
19.429961442947388	0	-168.42550246943455	-9.11565346319365	67.35396658785014	-31.751927274941345	-376.05893703796426	20.0	0.0	1008	10017	-161.5487204692996	-8.359753984326373
33.42685532569885	1	-170.17244032810652	-9.143514373510358	66.36559196938191	-31.736931343063876	-364.75606642493585	20.0	0.0	1008	20034	-171.69618031475179	-9.750001313630003
46.01440739631653	2	-168.2464226923321	-8.951812718657248	66.86631049149014	-27.32929534637371	-408.8888912717457	20.0	0.0	1008	30051	-173.7750176428414	-9.562613577132103
58.40714740753174	3	-162.50792655313882	-8.475630487421686	63.10649795428796	-28.599058884443522	-314.89199123022325	20.0	0.0	1008	40068	-165.9350192786127	-8.896621248417008
70.71094918251038	4	-157.19511312955257	-8.048606402353382	62.465476730897684	-27.54862586492003	-337.93181381864895	20.0	0.0	1008	50085	-183.6571089832499	-9.466682156073793
84.99083662033081	5	-157.24124756784374	-7.964775722487256	64.59275657611512	-33.818054134217064	-326.0697929183029	20.0	0.0	1008	60102	-159.96984514725466	-8.76360509945369
105.13734602928162	6	-154.80110119105555	-7.656548357552828	62.32454604999843	-24.760618037541416	-332.47281556107004	20.0	0.0	1008	70119	-154.54518056190855	-8.489215577435562
119.3550660610199	7	-153.79182273691623	-7.758506772368445	62.97251071108485	-22.75499962674705	-332.68954442871706	20.0	0.0	1008	80136	-158.91210851239438	-8.343366932333877
136.52266645431519	8	-153.20457503695434	-7.648300633615726	59.442253800523666	-25.646781670245545	-308.8282986542883	20.0	0.0	1008	90153	-159.499860747591	-8.560898459559112
150.02694821357727	9	-151.64646705001493	-7.515650547828801	63.143793095492725	-24.20316719810877	-318.2939796405491	20.0	0.0	1008	100170	-176.47257033675592	-9.730524859020148
163.43727159500122	10	-153.64279895130787	-7.4846976716191564	61.93834345895661	-29.655898243471768	-319.4061404875736	20.0	0.0	1008	110187	-165.9132589571792	-8.596386568384938
176.44411301612854	11	-154.53260538497344	-7.297840396352329	60.51424130193038	-30.908617323288563	-333.8028055358711	20.0	0.0	1008	120204	-157.00094646731665	-8.12339527758976
189.1675581932068	12	-152.40448753598972	-7.402262137481805	60.71208325302746	-26.37233721583303	-335.66485701149765	20.0	0.0	1008	130221	-160.87362642379793	-8.412858113506692
