Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
7.180438756942749	0	-158.98296569015963	-8.610894612101035	63.85157991253615	-33.198958054822455	-330.40295994815085	20.0	0.0	1008	10017	-160.630471268092	-8.454272894826637
13.459983348846436	1	-164.34467174704585	-8.701848916578301	62.839039144540116	-28.584473717080062	-374.3343761859256	20.0	0.0	1008	20034	-154.08219490079588	-8.056873570898993
18.910120487213135	2	-165.5830462279467	-9.028670614816594	60.62805567361617	-27.00219300385927	-334.759324733687	20.0	0.0	1008	30051	-168.27733821436956	-9.159719689816638
24.373145818710327	3	-160.6180422667093	-8.372959031284507	63.13733684074222	-29.64100590516212	-357.88875101326744	20.0	0.0	1008	40068	-169.59850472489396	-9.12506207470764
29.895907163619995	4	-162.03982858244038	-8.283812311639574	64.60947604531249	-27.722183038169504	-329.2225539667456	20.0	0.0	1008	50085	-158.79410205618885	-8.003464060667282
35.502721309661865	5	-164.91854558073712	-8.448544252893255	61.760574720471794	-24.420864072392977	-335.10585927952707	20.0	0.0	1008	60102	-170.47511316776928	-9.17411259169067
40.96543908119202	6	-157.5799842967729	-8.057409536253	60.29226561935219	-27.240889313915385	-331.4716355330047	20.0	0.0	1008	70119	-154.15835199906053	-7.835677822094255
46.55529260635376	7	-155.03340492158273	-7.8899255890862445	59.281374041127975	-25.20932965161942	-342.56976672370854	20.0	0.0	1008	80136	-150.58500804601502	-7.817343765641302
52.060261726379395	8	-158.41051707183684	-7.970374223368783	58.496762374456274	-26.70153005407451	-328.1321551339695	20.0	0.0	1008	90153	-167.52441041956146	-8.041844865423315
57.51050162315369	9	-155.311038071211	-7.915218793957986	59.436512934629846	-27.381498658215275	-345.76032392005465	20.0	0.0	1008	100170	-158.12910759971672	-8.24083059869409
63.13057088851929	10	-161.8243790593135	-8.139186806022067	60.40027730983008	-35.17959260659394	-372.31896978274625	20.0	0.0	1008	110187	-160.99947968884035	-7.937760749821423
68.75069832801819	11	-157.408629255006	-7.8562754425281645	60.00762312754679	-25.432027807310142	-362.1047995852524	20.0	0.0	1008	120204	-151.7425882922872	-7.510258294989182
74.20478963851929	12	-154.55407643356676	-7.670585676583327	58.63479452217771	-31.50597492557859	-304.5655609640797	20.0	0.0	1008	130221	-163.68433471044662	-8.232976058934126
79.76610994338989	13	-153.95102517140987	-7.571964129705857	57.15885837978162	-24.399168425390496	-295.72698253744477	20.0	0.0	1008	140238	-142.27060783276565	-7.264405941850943
85.29393076896667	14	-153.7314594174403	-7.701475590525307	60.11488380080646	-22.47820293868702	-395.7715204065408	20.0	0.0	1008	150255	-176.2667208823592	-8.826934761300086
90.93308210372925	15	-154.97200761752393	-7.702580055699572	59.636545859017225	-32.33552840657365	-344.30871429479583	20.0	0.0	1008	160272	-167.24888840454753	-8.250527951330687
96.47776484489441	16	-147.18857143734076	-7.310922985421174	60.56861978700894	-24.056440381164755	-351.43740410013106	20.0	0.0	1008	170289	-161.53331179563804	-7.614686061504166
