Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
207.05698108673096	0	-171.70522681388022	-9.434072518950217	69.80075629295229	-38.89307589570933	-367.82068831384294	20.0	0.0	1020	10020	-178.20694086140253	-8.946861253485507
390.71740102767944	1	-163.96334853643506	-8.877277413473628	64.37002830800405	-42.89635570380872	-327.98596846896567	20.0	0.0	1020	20040	-178.5398079831028	-8.588134132840205
562.7278523445129	2	-163.7111801033072	-8.788950626023833	70.17786543599053	-29.943556438834595	-356.2844012622138	20.0	0.0	1020	30060	-183.3770253120124	-9.990136950857579
720.384162902832	3	-159.33339480168135	-8.100073366183832	62.0340309806357	-31.209535096596486	-373.1319746367009	20.0	0.0	1020	40080	-157.55651885058	-8.121146920772816
893.0708665847778	4	-156.0678794479532	-7.9152819346668855	66.8042005496993	-23.027663714814917	-321.63362055573776	20.0	0.0	1020	50100	-177.89129072492432	-9.273802264159231
1073.4413678646088	5	-152.94031367746126	-7.708119820963679	66.36955122697813	-29.67514268223688	-345.5724468440084	20.0	0.0	1020	60120	-148.54438205581977	-7.7269275854047335
1256.1957387924194	6	-158.41545929211128	-7.624216925953263	69.73050897514706	-28.506669086159132	-396.75699866920917	20.0	0.0	1020	70140	-163.57414749952838	-8.948246518317028
1415.227346420288	7	-141.18981087268241	-6.835580657282384	64.41300539696077	-24.25584377688313	-345.9568593278494	20.0	0.0	1020	80160	-152.9754021208701	-8.056446568115053
1583.993400812149	8	-143.7468606624096	-6.42667885349686	61.482376348282855	-26.56598186346475	-310.11152645825536	20.0	0.0	1020	90180	-169.57336857513098	-9.741944610719539
1743.2979428768158	9	-130.8832588117411	-5.67860136519808	57.82037712839949	-28.961493969210064	-351.3642158310097	20.0	0.0	1020	100200	-149.40184768760741	-7.571297207941407
1891.3686137199402	10	-130.47618483738287	-5.460263812188344	60.44301200582791	-25.532180576011953	-317.83208193748413	20.0	0.0	1020	110220	-167.0259901403542	-8.25938280509675
2065.072101354599	11	-121.28753373576558	-5.046427327490233	57.56893246019698	-27.584499553649053	-362.778141000338	20.0	0.0	1020	120240	-142.31453187829493	-7.692299482375355
2229.7473735809326	12	-119.61563131864034	-4.7669532970895325	60.05231712003412	-27.10614308186778	-379.2637275362913	20.0	0.0	1020	130260	-144.9991059417705	-7.813563251102556
2399.6548619270325	13	-115.08322016561848	-4.503184094672148	55.359261526092254	-18.561207277419427	-356.31922022894804	20.0	0.0	1020	140280	-170.13747601568033	-9.646177828824195
2544.7018163204193	14	-108.32768509916542	-4.321763494685061	53.52534051227158	-25.316545623653404	-342.57500815617027	20.0	0.0	1020	150300	-163.464072947129	-8.826803438119935
2690.343131542206	15	-115.50797024184365	-4.572474861872014	58.98872223571422	-32.571925372846316	-394.1366236400519	20.0	0.0	1020	160320	-195.66057724906602	-10.634765872079392
2839.960654735565	16	-112.99234255544826	-4.2224823880235665	58.37463222829721	-23.218611230224614	-325.594963204804	20.0	0.0	1020	170340	-159.45853754979157	-8.236123372660355
3030.167877674103	17	-101.09383830890877	-3.945361833666698	51.90294046800895	-24.969653090337935	-326.3834528098344	20.0	0.0	1020	180360	-164.09426813603415	-9.480946304474784
3233.015329360962	18	-101.24150844518185	-3.772648608757463	53.082629660077394	-18.3720696470842	-371.7778610971479	20.0	0.0	1020	190380	-153.18477836453096	-8.00033735170045
3493.602792263031	19	-101.48132592110798	-3.812508134731992	52.819140521031315	-24.731747159455864	-372.9619455948785	20.0	0.0	1020	200400	-157.45877617044047	-8.82175353225346
3734.6169576644897	20	-101.95031407987398	-3.96074883555558	56.21691996123283	-19.87160164719102	-417.1788083763228	20.0	0.0	1020	210420	-191.71907052251996	-11.239504075454041
3976.1435391902924	21	-100.78570470625439	-4.135862995398118	56.245076583952795	-18.42582323089373	-423.4140324269225	20.0	0.0	1020	220440	-177.79827622898296	-10.05558321923564
4201.779718875885	22	-102.42981281002443	-3.92774324853753	57.78250818473404	-20.262985632480877	-369.9577022771666	20.0	0.0	1020	230460	-131.30201449803977	-7.254321168460487
