Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
6.746218204498291	0	-165.50261357553003	-8.867192312331998	61.43155019584226	-39.04621837966753	-363.17267213049325	20.0	0.0	1008	10017	-168.62677643893778	-9.001943411256049
12.803369760513306	1	-171.4831877724485	-9.204334977247326	70.16091693820258	-31.590568418527617	-397.5533733263949	20.0	0.0	1008	20034	-169.1844409803355	-9.125293128435596
18.169352293014526	2	-162.75808880753956	-8.929931023617383	63.12753820457712	-23.014673768472573	-370.6219161660077	20.0	0.0	1008	30051	-164.41389069558957	-8.33631755372587
23.86459732055664	3	-166.94447809455332	-8.95143765087375	67.17661701762616	-35.528019102230445	-367.7503625667369	20.0	0.0	1008	40068	-173.3240426089271	-8.740560716572313
29.708184480667114	4	-172.37442470867327	-9.114639823365355	66.81597160954486	-29.301460777097056	-338.1525788383576	20.0	0.0	1008	50085	-149.2746204048751	-7.577165858521989
35.75538945198059	5	-167.9010101648034	-8.858386395197416	64.39274637851325	-28.851952963530167	-376.2044233595063	20.0	0.0	1008	60102	-166.01427693552057	-8.342578731715625
41.35276246070862	6	-155.9142181406502	-8.020600011199598	67.19942114300494	-26.924403433038368	-368.01075353980065	20.0	0.0	1008	70119	-154.127453554274	-7.690358295455432
47.16425967216492	7	-161.273229761271	-8.264296080582426	69.77140333294408	-29.905384837635623	-372.1416961099747	20.0	0.0	1008	80136	-161.36708986556667	-8.38476499819722
52.6070077419281	8	-153.35026199602694	-7.673971295569446	65.11079650340548	-28.73215427552838	-330.8580302221463	20.0	0.0	1008	90153	-162.02500011980078	-8.221005344286704
58.049667835235596	9	-163.83167910956914	-8.2334978452015	69.7393735943748	-23.78675336976652	-400.2474059655962	20.0	0.0	1008	100170	-143.17850569524526	-7.174367424466318
63.83758807182312	10	-163.3604950198484	-8.075520012611797	65.67808047092794	-27.82249846184679	-360.3709616609891	20.0	0.0	1008	110187	-175.53375194189198	-8.68744448250787
