Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
308.3051686286926	0	-177.56588836226416	-9.499231368562404	62.45890898626299	-39.42722905574443	-377.1234892039484	20.0	0.0	1080	10080	-189.1994645625654	-9.990581932142856
594.4671227931976	1	-155.70479804838612	-8.662749667251076	63.70958718411662	-32.52957801879515	-355.99788135922466	20.0	0.0	1080	20160	-174.5240524756102	-9.554274824737616
836.8489634990692	2	-156.62665048153787	-8.442877181761487	65.1648743106619	-34.97130411301793	-353.4429952547354	20.0	0.0	1080	30240	-162.9477875273665	-8.386844403361344
1092.128485918045	3	-155.92764993666768	-8.042754331894608	66.22201001946947	-33.75385696148851	-435.39154023661575	20.0	0.0	1080	40320	-142.476479898321	-7.849674417664384
1381.3040735721588	4	-152.82445814296918	-7.64161745909021	61.530168555192105	-38.12755189320535	-347.6481761636569	20.0	0.0	1080	50400	-138.8794968280998	-6.347690000830075
1711.092467546463	5	-148.3305688074006	-7.252960570582155	63.2079402175088	-19.910455216253165	-314.55820151237936	20.0	0.0	1080	60480	-161.8886854301004	-7.690592680530209
1989.6572079658508	6	-149.70178246436987	-7.292386876875012	64.23168221826985	-35.67732154600305	-341.91267093199184	20.0	0.0	1080	70560	-134.34390864240578	-6.420997961329752
2258.4657487869263	7	-139.24834647480958	-6.66621202868324	62.10210802296225	-27.570625070215605	-333.72842016690953	20.0	0.0	1080	80640	-158.60494144512552	-7.748216971738547
2549.1022634506226	8	-147.595855554003	-7.107219370205881	64.17427379007198	-29.284988647881548	-360.8780922965789	20.0	0.0	1080	90720	-119.36527016606031	-5.38253285693057
2854.954345226288	9	-132.32284971255314	-6.246497248713415	56.84344203670984	-34.845949064030144	-343.2739293907138	20.0	0.0	1080	100800	-122.8050405422179	-5.593520461225781
3158.4534080028534	10	-134.48231862465082	-6.409532109935893	63.54406764039325	-25.25817783031095	-361.39004134547974	20.0	0.0	1080	110880	-149.3183014680509	-6.505083026391576
