Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
7.616232633590698	0	-168.29360489935215	-9.064688272674076	65.29203033861317	-29.692677444639916	-358.62056794794466	20.0	0.0	1008	10017	-168.24662469027874	-8.974501070096958
14.49527907371521	1	-167.48635204038487	-8.963483688090442	66.6438889394501	-27.298891461493852	-371.02692985025607	20.0	0.0	1008	20034	-170.4826602992422	-8.913207040333697
20.47002148628235	2	-167.7678282365718	-8.92952431591232	67.00454793567408	-30.158508685408624	-401.6760111962285	20.0	0.0	1008	30051	-149.5218285937078	-8.232111456705075
26.610979557037354	3	-159.74936264670671	-8.429194716415413	62.83146118244003	-31.909160954146248	-401.36036289618323	20.0	0.0	1008	40068	-152.66212380916144	-7.81663198044037
32.79306197166443	4	-162.55034942022536	-8.523224616809276	64.69374321707937	-27.736154263477257	-338.3831496056576	20.0	0.0	1008	50085	-164.6229541137392	-8.629007570127518
38.94594883918762	5	-161.78023363947443	-8.441326332683259	60.56393429761133	-25.055516623663642	-331.6951544480462	20.0	0.0	1008	60102	-171.2227659272237	-9.444798397367713
45.03806209564209	6	-160.1518180517405	-8.133119955695935	61.89996779647999	-33.54527666126114	-388.00397574620627	20.0	0.0	1008	70119	-149.21610371072353	-7.297679249678706
51.22040390968323	7	-158.78012787719473	-8.093865319493581	60.8431674023573	-23.073451716466526	-350.8747456931194	20.0	0.0	1008	80136	-152.98928239240732	-7.989856847015834
57.34752058982849	8	-159.350608366837	-8.04765984562595	64.36253047755697	-22.94239084433051	-340.5302812057739	20.0	0.0	1008	90153	-151.8465840214061	-7.749166086890322
63.50221490859985	9	-159.40198025977057	-8.22533829176224	63.300951353888465	-25.38704382501525	-352.5650517669735	20.0	0.0	1008	100170	-160.1325689568629	-8.152650498088251
69.69267630577087	10	-156.78775689835817	-8.062211619462962	58.39565603391937	-28.21471227752901	-293.60728959436244	20.0	0.0	1008	110187	-157.688625341672	-7.89455511563128
75.79708862304688	11	-158.1096187766887	-7.843277572592626	63.772467672749286	-27.674222931557086	-302.80565558227516	20.0	0.0	1008	120204	-164.88418145108218	-8.554338955229388
81.91212105751038	12	-158.96317219585774	-7.883129305125723	60.37068416913512	-22.97588429910958	-326.578111344708	20.0	0.0	1008	130221	-151.12515169428755	-7.487398345655102
88.01952528953552	13	-159.57095970383634	-7.9628763301574885	61.18281799565274	-29.8214743108643	-340.49258542002025	20.0	0.0	1008	140238	-159.98873618624376	-7.759641324074148
93.95093727111816	14	-150.85844443722138	-7.525065335030734	57.456421626193126	-24.55989159476033	-295.4987834049315	20.0	0.0	1008	150255	-167.89114918096757	-8.29779968442737
100.077552318573	15	-162.27159271810697	-7.920392568621197	61.74991120372355	-26.21716583137081	-323.45804751869156	20.0	0.0	1008	160272	-157.21424075623946	-7.699214361177245
106.10766983032227	16	-153.51330549701237	-7.5000410471934735	62.08082947695863	-25.99652093221333	-337.9007067319965	20.0	0.0	1008	170289	-167.2175910327881	-8.441061900405812
112.16470241546631	17	-153.838361415031	-7.490711448510562	59.27694963949471	-26.7438841785143	-312.11857733731495	20.0	0.0	1008	180306	-137.89518221776535	-6.724172393042399
118.28779792785645	18	-153.61664009615427	-7.467572062980586	59.08553270341025	-21.958455858529533	-310.86578631540385	20.0	0.0	1008	190323	-147.84445330747997	-6.926298363940134
124.41833591461182	19	-151.774390295232	-7.493711721492853	57.96793419450325	-29.15982737735497	-321.09789361807657	20.0	0.0	1008	200340	-156.98480714350245	-8.389770760271889
130.53860569000244	20	-153.49699768645615	-7.508377489258087	61.488455794078654	-16.95729446195226	-338.955382765209	20.0	0.0	1008	210357	-143.16388372957297	-7.094628946971018
