Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
14.544349908828735	0	-170.33600425963746	-9.202034305691072	66.02658414764727	-25.9875105859284	-363.226862502555	20.0	0.0	1020	10020	-182.5508654960588	-9.594942672166738
24.460681200027466	1	-169.39579326177883	-9.29724597970673	65.90242541105411	-33.636034703490836	-321.7635550226579	20.0	0.0	1020	20040	-160.86953458332272	-8.76045978556704
35.7857985496521	2	-167.1649692972925	-9.04024611124915	70.04622568830116	-33.09516141757405	-429.2751116765649	20.0	0.0	1020	30060	-179.27383218259004	-9.968371582022256
45.557945013046265	3	-165.80377249294634	-8.954158639526723	66.80546781740414	-36.69705416106864	-348.9585533843425	20.0	0.0	1020	40080	-130.47018946138923	-6.780882746866549
62.50588059425354	4	-164.00494512351912	-8.580261881495362	66.29486428929602	-33.149591293195904	-388.65369479874516	20.0	0.0	1020	50100	-186.42176288204132	-9.800844885315296
73.66851234436035	5	-160.31682243640418	-8.294460918227935	64.40350934614493	-30.124006357335176	-319.23667612952755	20.0	0.0	1020	60120	-161.39234548760382	-7.6546323775848295
84.03760719299316	6	-159.4409284341391	-8.320414313549023	63.41873045040834	-27.936837457366664	-320.55212294891714	20.0	0.0	1020	70140	-151.00355400675068	-7.88692116379409
95.94000220298767	7	-152.7901525307191	-8.197128390499824	68.50540877237925	-25.1736462461854	-388.4748925874056	20.0	0.0	1020	80160	-162.3497545027651	-8.245878119524466
106.47572135925293	8	-159.23614750453348	-8.110372686431749	66.59093997489988	-32.762305362788105	-328.4699854666168	20.0	0.0	1020	90180	-175.0204046168913	-8.847394140809598
116.22202944755554	9	-165.19490779869653	-8.581932845155313	75.02215718200247	-27.536750986269517	-380.9918260608207	20.0	0.0	1020	100200	-165.90953842313343	-7.8177162152755875
123.1015875339508	10	-158.0320758823437	-8.003700787457403	69.12441275729641	-21.176929845190443	-378.43535434752073	20.0	0.0	1020	110220	-166.21872485755054	-9.186215218331915
131.97292757034302	11	-157.55328837177845	-8.10750722259792	65.3585321430501	-27.971390801368056	-386.80554674279915	20.0	0.0	1020	120240	-169.59490164196873	-9.271131060221084
141.02514553070068	12	-159.5118299818805	-8.114127629399876	67.3658896052848	-24.511220972600388	-344.7927900040472	20.0	0.0	1020	130260	-173.7433350294077	-9.372023240889803
148.47309112548828	13	-167.95450375418028	-8.867376737838018	67.97221028707023	-23.536247758508676	-385.1618981571525	20.0	0.0	1020	140280	-124.52314527078724	-5.687012069406493
155.11170983314514	14	-157.59043776954613	-8.33390204854312	71.43911520556762	-19.36190370314484	-371.26287895199323	20.0	0.0	1020	150300	-135.9251909076393	-7.1724272509091715
161.29755473136902	15	-158.4234583496419	-8.206310017805787	72.95273737842209	-19.961852783678438	-412.09175257676185	20.0	0.0	1020	160320	-174.3724241746307	-9.369381376721437
167.75792002677917	16	-162.32817764870632	-8.473597413281807	75.54510105008072	-25.25653228553769	-436.97928805119443	20.0	0.0	1020	170340	-144.5229297704355	-7.642389247057254
174.3123061656952	17	-149.8419900472297	-8.114716716144986	72.15062682618033	-17.37034020328464	-503.9308400824816	20.0	0.0	1020	180360	-155.02246744686676	-8.552535260953654
