Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
95.02022814750671	0	-172.81548705412152	-9.58150095822729	69.6089154162102	-22.949263269236496	-387.46564044015713	20.0	0.0	1020	10020	-179.17305065956066	-9.539421363157507
172.4015166759491	1	-167.3501122899485	-9.218986858083667	67.57972490250704	-30.772230855255263	-431.26359547030245	20.0	0.0	1020	20040	-159.1341405384841	-8.464925984313277
246.91151905059814	2	-172.67352407068688	-9.230022927785988	64.10253665458053	-32.07562249248886	-352.20308018010536	20.0	0.0	1020	30060	-175.2400934906398	-9.07819264535181
322.6527829170227	3	-162.8832717657715	-8.446285067874246	62.19045469835032	-28.02839927862198	-332.74803390948523	20.0	0.0	1020	40080	-145.38952485139828	-7.386015539960881
395.22376680374146	4	-158.5608525647858	-8.031810067263056	67.5464158687761	-33.14489699039255	-334.25169378711684	20.0	0.0	1020	50100	-140.29102140620142	-7.375855320051635
466.68898367881775	5	-152.2121342925961	-8.053324616690345	67.69042748486721	-23.041898682066712	-401.06375005843273	20.0	0.0	1020	60120	-159.84691779752268	-8.433317058850111
540.2241535186768	6	-150.68947889395605	-7.54747103297376	65.13878879422948	-24.997126024070848	-327.03997885302994	20.0	0.0	1020	70140	-128.0422118556121	-6.275351613749528
614.6662693023682	7	-152.6585224215118	-7.543580639120415	63.038747336701945	-43.135405941672	-380.2901817089768	20.0	0.0	1020	80160	-135.40737631837754	-7.177335158752725
687.307911157608	8	-145.3447951318898	-6.888133481717429	69.29979387925843	-29.91261336307553	-381.9826062724123	20.0	0.0	1020	90180	-161.17580080422167	-7.71574350947091
761.7773909568787	9	-143.8411766377528	-6.65038590230387	67.81841734765601	-27.586154680162622	-333.04237974619343	20.0	0.0	1020	100200	-158.4455402448258	-6.859461832595378
835.7657752037048	10	-139.61230712953025	-6.53552967417069	62.250172024615445	-31.102859790562768	-310.64499697527947	20.0	0.0	1020	110220	-137.2369854738104	-5.984049828433542
907.1223704814911	11	-141.36488542139253	-6.397694808341773	68.61337922860413	-26.07572646997951	-356.41484337581124	20.0	0.0	1020	120240	-155.47253614984527	-7.474855254375272
980.5893995761871	12	-135.95797168138768	-5.970545262333146	65.5865319923808	-24.865231670048217	-327.1450490246772	20.0	0.0	1020	130260	-134.11986093042538	-5.711943810889293
1055.200854063034	13	-135.0609746861704	-5.6804782227358	64.09267727999075	-19.944491415387066	-353.0955737666548	20.0	0.0	1020	140280	-118.02154852694309	-4.83104379775908
1127.4401063919067	14	-134.29037633090098	-5.624557491716184	66.28241093857643	-24.86628398709747	-337.0717686268633	20.0	0.0	1020	150300	-139.69928790341447	-5.756632553431138
1201.436125278473	15	-132.6173153152825	-5.779654153514953	67.42081283579637	-20.39728028206172	-522.1969528102693	20.0	0.0	1020	160320	-158.9613424843916	-6.14868398007019
1276.2064263820648	16	-120.4577740566983	-4.82345253249558	58.47816564688005	-23.865306356335303	-368.4065826597052	20.0	0.0	1020	170340	-93.00431203469769	-3.344512350705176
1348.1420702934265	17	-124.27994893717452	-5.106894119526328	69.19332722562866	-19.551909420907613	-419.85851916346854	20.0	0.0	1020	180360	-109.52476281519075	-4.843229305360038
1421.1615571975708	18	-114.41180581069366	-4.658743542225034	60.106083785549465	-20.976664096710348	-340.95069885878377	20.0	0.0	1020	190380	-126.50818642867759	-4.900018400129714
1495.1157901287079	19	-118.73307221991	-4.726649552219813	61.21500793972666	-15.991608468773816	-336.33090577690695	20.0	0.0	1020	200400	-123.51438244896366	-4.709004208265986
1567.1124002933502	20	-109.21511752207913	-4.270499487146574	64.61357380972916	-24.716176402866044	-378.4377769360066	20.0	0.0	1020	210420	-134.89696979483963	-6.1036668295890175
