Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
7.759474992752075	0	-290.4508246192041	-14.878750912117708	47.247402302430686	-108.27527089005366	-425.08010584277395	20.0	0.0	252	10080	-283.23467089098	-14.582708722079168
16.413116455078125	1	-291.3160443878343	-14.92542242997368	51.74798842471305	-148.24076019622782	-429.9762170397072	20.0	0.0	252	20160	-291.7717825068518	-14.622929935701643
25.925889253616333	2	-291.7783744120873	-15.022397901486013	49.85343353736894	-146.4909711801261	-430.63079097355956	20.0	0.0	252	30240	-283.8938272331035	-14.140051624042158
34.29842925071716	3	-290.1824880067651	-14.983045318328474	50.12522110391601	-145.86588493232094	-470.14794521660826	20.0	0.0	252	40320	-289.91578692071647	-14.69953707704729
42.93235111236572	4	-286.1987362451539	-14.517303387767557	50.675152375437285	-130.69771804008218	-471.2165693647143	20.0	0.0	252	50400	-286.8940707003627	-14.761165965236671
50.830652475357056	5	-285.4436861650537	-14.555452557752139	49.96272505438928	-123.3169669101232	-415.985212488782	20.0	0.0	252	60480	-284.9095473205131	-14.562108481665838
59.18855404853821	6	-281.5702698861657	-14.00185310954659	49.331428676015804	-114.16243350914856	-442.2350829048011	20.0	0.0	252	70560	-267.93976564141525	-12.84514276838488
69.3427894115448	7	-274.5274682366943	-13.508483989424592	51.47302047648717	-115.64776820865433	-426.9755200494801	20.0	0.0	252	80640	-262.52685842531736	-11.807488211517622
75.34628748893738	8	-270.56802439707985	-13.198489738142305	47.44718748071985	-127.51660537669795	-435.5867152615333	20.0	0.0	252	90720	-267.8425442755575	-13.267976626610618
81.53113079071045	9	-267.4044221606004	-12.891346579914783	50.04163153720919	-108.70989024717964	-426.8053114293033	20.0	0.0	252	100800	-265.5120542864941	-12.943453636407165
87.48359298706055	10	-259.3116191322507	-12.12096447044696	47.62580598314011	-121.43364024661705	-441.3856207690513	20.0	0.0	252	110880	-255.7390258283239	-12.262844163559862
94.63509392738342	11	-250.06388166198727	-11.589854505773856	50.25831522164176	-125.24706645458201	-436.74510241315227	20.0	0.0	252	120960	-245.83373272983246	-11.020591692757245
100.67797327041626	12	-247.15995867470824	-11.074028806216909	50.19458841277585	-125.21018868695973	-415.96751750059946	20.0	0.0	252	131040	-236.2050452355613	-10.173593085526916
107.37150740623474	13	-236.6735738440943	-10.414174595269996	49.986624198548625	-106.0059346592977	-409.6798792679649	20.0	0.0	252	141120	-229.31046250034947	-9.82620949547387
114.04161357879639	14	-230.0311955684369	-9.765521451572265	47.76852700834851	-105.379621597399	-399.5503044971044	20.0	0.0	252	151200	-218.46973289667153	-8.95703490101676
120.66073894500732	15	-217.84477136978143	-8.812130690927999	47.78286936826517	-96.2411272168031	-369.17448517476095	20.0	0.0	252	161280	-201.45897261712489	-7.513951574045542
126.66040515899658	16	-210.4960120389981	-8.059529341145835	46.94212153481452	-102.19215234984995	-366.3618223589007	20.0	0.0	252	171360	-200.1685983724383	-7.539202613682353
132.23081040382385	17	-198.8554340585547	-7.299094133701961	44.59649447938144	-102.20495228414897	-356.197086605854	20.0	0.0	252	181440	-182.59562710941063	-6.2811355318766475
138.3020510673523	18	-188.25155211178384	-6.6557518102919575	40.247350672819195	-83.66839663521003	-323.62554828097245	20.0	0.0	252	191520	-171.4759545477538	-6.170728063850189
144.87221717834473	19	-175.65295465541507	-6.032095734530205	39.30195368921409	-85.38020508270773	-302.8344941385645	20.0	0.0	252	201600	-166.27040343069805	-5.179549747769191
152.89222121238708	20	-167.18588692474756	-5.482690310498782	37.63495156112654	-88.3358211879411	-285.0331467055072	20.0	0.0	252	211680	-163.07510869323255	-5.098160477841053
159.22294974327087	21	-160.27879114986516	-5.061414517398808	39.422808603385185	-80.5017580827413	-319.09087816035355	20.0	0.0	252	221760	-150.9308359243643	-4.682896621242535
164.80793523788452	22	-154.9276013246649	-4.761112710724749	35.10511774905669	-80.1670253570172	-306.98156171863775	20.0	0.0	252	231840	-140.93029829373657	-4.50973192457385
171.36109328269958	23	-147.01898933931287	-4.357079890160212	31.656154458664478	-82.45586721561374	-254.56675221618224	20.0	0.0	252	241920	-148.4324261805056	-4.630941168021223
176.8958375453949	24	-141.44866674720515	-4.196709564572609	35.624443101402605	-59.913255740753286	-376.30042932711444	20.0	0.0	252	252000	-135.10938057321601	-3.798618386822825
182.343914270401	25	-135.22449094310969	-3.944582814829157	33.00022602282154	-70.259197739823	-276.34868506026623	20.0	0.0	252	262080	-131.94680989415326	-3.6292778208430434
187.9155285358429	26	-130.88182363109252	-3.6204209458734313	33.00807677592901	-65.95014795586944	-281.7908103465593	20.0	0.0	252	272160	-116.10069986182246	-3.0957119938983824
193.31804490089417	27	-122.89132999293066	-3.3735802436667437	28.283888325002437	-64.22085697385039	-236.41512998861606	20.0	0.0	252	282240	-113.84257158993681	-2.9107342455309175
199.7262260913849	28	-118.60543239602468	-3.207277832792195	29.95257273468641	-58.80195166390568	-300.4405013739907	20.0	0.0	252	292320	-116.6326765954301	-3.010921038556944
205.50581049919128	29	-111.15529138359067	-3.0889953287478855	24.636009759124008	-62.27949579195414	-215.03304560081787	20.0	0.0	252	302400	-112.14026108350781	-2.767887709597559
210.98464035987854	30	-108.35099592339456	-2.8413896764742903	24.6222003258531	-62.27057975020955	-304.5709210765857	20.0	0.0	252	312480	-105.24835088526375	-2.7424270287981707
